review,stars,sentiment
"este saco de boxeo fue genial para empezar, pero después de unos días, tendría que seguir deteniendo y volver a atornillar el perno, desde la cantidad de veces que he vuelto a atornillar esto, los pernos roscas se han despojado y ya no funciona correctamente. necesidad de volver, es tan malo como al principio pensé que era un trato fantástico.",2,0
"estaba muy molesto por este producto porque solo lo tuve durante 3 semanas y la viga de soporte se rompió bien. no sabía cómo arreglar esto y pensé para mí mismo que puedo seguir trabajando con esto y así lo hice. otro problema parece aparecer y fue la pelota en sí. el aire siguió saliendo de ella ya que los puntos de sutura no eran lo suficientemente fuertes. intenté conseguir cinta adhesiva y ponerla en el acto, pero el aire seguía pasando. tampoco me gustó el hecho de que la bola reflex siguiera moviéndose mientras yo estaba haciendo mis puñetazos, así que tuve que conseguir 40 bolsas de sal de libra para mantenerlo abajo. recomiendo que la gente no compre este producto ya que usted paga mucho sólo para tenerlo perfectamente configurado durante una semana y luego comienza a romperse.",1,0
"muy frágil, dos veces la devolví, la primera vez se abrió sin una razón aparente y la segunda vez lo acababa de llenar de agua cuando noté abolladuras en su circunferencia, nosé si están saltándose medidas de calidad en los últimos meses pero realmente ha sido una frustración devolverlo para volver a comprarlo y que te regresen uno dañado.",1,0
"se rompió después de 3 días colgado y no muy lleno, solo ha pasado un mes de su compra y nadie se hace responsable por la garantía.",1,0
se le sale el agua,1,0
tiene buen tamaño pero de fábrica venía defectuoso el producto,1,0
horrible basura. fue enviado y devuelto varias veces. el primero fue entregado con un gran agujero en él. el segundo tenía pequeños agujeros y nunca se quedó inflado. también se filtró fuera de la base ponderada. evite este producto a toda costa.,1,0
"esta cosa vuela lejos de tus golpes y patadas, por lo que es casi imposible hacer combinaciones.",1,0
"sólo duró un mes, sólo lo usó 4 veces y apareció.",2,0
"para los que queremos empezar a hacer ejercicio usando una pera, costal y cuerda no sabemos mucho de las medidas pero cuando me llego me sorprendi del tamaño tan pequeño y ridiculo de esta pera... el titulo del articulo es engañoso y no especifica que hay diferentes medidas, para q uno decida cual es la adecuada. mucho ojo al comprar",2,0
"la pera no cuenta con el pivote, sin embargo en la compra decía que sí. por eso considero el incumplimiento del total del producto.",2,0
"se desinfló sin uso, solo se le puso aire y al día siguiente estaba menos llena",1,0
venía roto ela pera no la recomiendo,1,0
"recibí notificación de entregado, pero yo no recibí nada en el domicilio que especifiqué.qué procede?",1,0
"el material no muy bueno, y sigo esperando el reembolso",1,0
mucho más pequeño de lo que parecía en la descripción,1,0
"está bien. quería amar esto. pero. los guantes se ajustan taoo pequeño! no apto para niños menores de 3 años. le di esto a mi hijo por su cuarto cumpleaños y apenas pudo meter sus manos dentro de los guantes y mucho menos conseguir que encajaran correctamente. no puede usarlos. la abrazadera que encaja en el marco de la puerta ya se ha montado. lo que significa que no encajaba en el marco de la puerta. y si mi marido no lo hubiera destrozado, aún así no encajaría. porque es básicamente imposible separarse una vez que están juntos. la bolsa es super mini. el niño en la caja no se divertiría con este juguete. definitivamente no podía usar los guantes. le doy 2 estrellas porque lo atamos a la litera y usamos los guantes de boxeo de mi marido y a mi hijo le encanta. de lo contrario, lo devolvería.",2,0
"esto es muy pequeño, literalmente puedes agarrarlo con una mano. cometí el error de no leer los comentarios antes de tiempo como normalmente lo hago.",2,0
"vamos a reír porque vino con dos guantes de mano derecha en segundo lugar, la abrazadera no encaja en la parte superior de la puerta, así que no había dónde colgarla. tercero, es muy pequeño. sólo lo pasamos en la basura. cuatro sólo por el aspecto de él se puede decir que fue barato.",1,0
"linda idea y sobrino estaba feliz, pero el clip para colgar se rompió tan pronto como lo estábamos colocando en la puerta. muy triste que ni siquiera llegó a usarlo una vez, barato. además, los guantes realmente no tienen un lugar para poner la mano del niño de forma segura, no como un guante real, así que mis dedos sobrinos están simplemente encalados dentro de los guantes. no es capaz de permanecer en sus manos.",1,0
"pedí una bolsa de 120 cm hace 2 semanas. recibí bolsa y accesorios y estaba totalmente satisfecho con el producto. pedí una segunda bolsa de 80 cm. estoy decepcionado con el segundo pedido, sin accesorios. bolsa a pequeña. oh, bueno, sucede.gracias. jubilado veterano del ejército ssg.guerrero",2,0
es un producto sumamente divertido ya que en poco tiempo le tomas la velocidad y es excelente para los reflejos. sin embargo la calidad deja mucho que desear luego de sólo tres o cuatro días de entrenamiento muy relajado la pelota salió volando y las costuras se rompieron.,1,0
"el producto es de una calidad deficiente , la cuerda que va unidad a la pelota está por romperse y apenas lo saque de la caja ... no lo compren",1,0
"la liga roja se rompió al 3 er día de uso, se veían de buena calidad, pero como dije, no duro nada...",2,0
me llegó la caja con la bolsa negra sin las ligas,1,0
la cinta elástica se rompe con facilidad,1,0
las pelotas que llegaron no son las de la imagen y en la descripción no especifica qué son distintas.,1,0
"el material demasiado frágilsi es para guardar bucales de entrenamiento de fútbol o cualquier deporte debería tener algo que aguante un trato duroy aun así la tapa se safa a la, 5 abierta esta muy frágil",1,0
"no es el producto que necesitaba pues tiene un orificio que permite la entrada de polvo o suciedad al interior por lo que no te permite mantener tu guarda limpia, definitivamente no lo usaré.",1,0
sobreprecio,1,0
"no recibí los cables de doble extremo que afirma están incluidos. su precio muy alto sólo para la bolsa en sí. no hay contacto para que les diga que no recibí los cables que no sean para anazon en sí mismo que contacté en vano. ni siquiera sé el tamaño del cable que ahora necesitaré comprar por separado para que la bolsa sea de uso. muy decepcionado en esta compra. intenté contactar con el servicio al cliente y se niegan a tratar conmigo. claramente no leyeron mi mensaje y respondieron con un correo electrónico que no tenía sentido, diciéndome que debe ser una orden dividida y por eso no llegó todavía y lamento que mi compra no había llegado todavía, pero están seguros de que lo hará. ellos no reconocerán que en realidad declaré que sí llegó y tiene piezas faltantes que es de hecho los cables que la descripción del producto indica que se suponía que se incluían con esta compra de saco de boxeo, sin embargo no se incluyeron en el paquete que recibí y que esto es lo que estoy solicitando que por favor, envíame a mí. pensé que estar lleno por amazon significaba más seguro, pero en realidad fue la peor compra iv hecha ya que no puede hablar con una persona real que realmente lee sus correos electrónicos y entiende el problema con la compra... por lo tanto, no hay resolución. me siento estafado pagando casi $80,00 por una bolsa que podría haber comprado por sí mismo por $20.00, y no hay piezas de montaje incluso vienen con ella. experiencia muy frustrante amazon y horrible servicio al cliente!",1,0
"no compres este. la diadema es diferente de la imagen que se muestra. compre el otro que tiene 30 comentarios. no esta, las bolas no vuelven a ti sin problemas.",1,0
"no en gusto y no sirve para practica de box, es muy débil.",1,0
"el zapato izquierdo se siente levantado en el medio de mi pie, como si hubiera una pelota como dijo otro crítico. supongo que esto es defectuoso porque el zapato correcto se siente bien.el zapato se ve hermoso y encaja muy bien, pero duele estar parado con el izquierdo y es super incómodo.",1,0
botas se están desmoronando en la única necesidad de enviar de vuelta después de dos sesiones de entrenamiento,1,0
"se ven muy bien, pero no quiero pagar 140€ por un zapato defectuoso! en el zapato izquierdo se siente como una pelota en el medio de la suela, ¡muy incómodo! por el precio tal cosa no debe ocurrir! úselos ahora solo por tiempo libre, pero cuando boxeo sería extremadamente inquietante. tengo que concentrarme en la pelea, no en una sensación de incomodidad.",1,0
"estoy profundamente decepcionado con amazon.en primer lugar, una bota de boxeo ordenada por dos días por reebok será cancelada después, porque de repente ya no está disponible.entonces usted decide sobre esta bota de boxeo venum y se entrega dañado, muy mala mano de obra por dinero caro.ahora tienes que encargarte de enviar el zapato de vuelta y todavía no puedes entrenar correctamente en el ring de boxeo. ¡amargo! muy decepcionante",1,0
no cumplen con el color que se indica en la publicación de la venta muy mal servicio ya que estas pagando por algo y te manda otra cosa,1,0
"demasiado enormes y muy cuadrados tal parece que tienen una deformidad, nada recomendables.",2,0
el protector de muñeca no se sentía cómodo y no pude conseguir el trabajo adecuado de la bolsa con estos guantes. no recomendaría estos a los atletas que realmente están compitiendo. podría ser bueno para aquellos que sólo hacen ejercicio y toman una clase basada en cardio.,2,0
no digno... no comprar,1,0
"resulta que son para niños, están muy padres y llegaron bien pero no le quedan a un adulto",2,0
"estos guantes son para niño, para un adulto son pequeños la descripción no indica bien el tamaño del producto",1,0
"la publicación indica que es el par y solo me llegó uno, tuve que hacer una devolución.",1,0
el producto estaba algo viejo yo creo que fue un problema de almacenamiento. la te la se rompió con un par de usos como si estuviera podrida. he tenido otras guantelete iguales y me duraron más de un año. pero en este caso estuvo muy mal. no fue ni un mes y ya estaban rotas.,2,0
