,review,stars
0,"Este kit ayudó a resolver un problema con el que había estado viviendo durante años — la vejiga de hidratación funky. No podría estar más feliz con eso.El problema era llegar al punto que mi esposa insistió en que tirara mi «tubo de algas», y mi hijo de 4 años se estaba burlando de él. La compañía a la que compré esta vejiga de hidratación ya no lo hace, y no quería comprar un paquete nuevo. Este kit era exactamente lo que necesitaba para eliminar el funk. Está lleno de artículos reflexivos como el colgador de vejiga moldeado y la bolsa de secado de malla, ¡y todos funcionan maravillosamente! (El cepillo de tubo largo es perfecto para limpiar equipos de elaboración de cerveza como estanterías y tubos aireadores de barriles).Este kit será un perfecto calcetín para todos mis amigos al aire libre este año.",5
0,"Cuando llegó la carpa todo parecía bien, pero cuando seguimos las instrucciones la estructura de la carpa no se abría del todo.Cuál es mi sorpresa cuando veo las conexiones y veo que los tubos de aluminio estaban completamente doblados como si los hubieran puesto a la fuerza con un tornillo y dos de estos ya rotos por la presión. Cuando nos dispusimos a volverlo a meter a la caja, los tubos más dañados e rompieron en dos.Ya ni siquiera podemos devolverlo ya que por el estado en el que quedó no cabe en la caja al menos que lo desarmemos.Por favor no NO COMPREN este producto, busquen cualquier otra opciones .",1
0,"Excelente producto, la lona viene de un material resistente, fácil de armar , llegó antes de la fecha acordada, muy bonita, la recomiendo",5
0,"Muy buen producto, el materia tanto de la estructura como la lona son buenos, totalmente recomendable, y mas por su buen precio. Saludos.",5
0,"Excelente, está bastante grande",5
0,"No se que tan resistente sea, por que lo acabo de poner en el patio y esta exactamente como lo muestran, muy recomendable por calidad-precio. esta mas alto de lo que pensaba.",5
0,"Todo muy bien, la lona y la estructura se ven resistentes. Solo un pequeño detalle, en la estructura una parte venía un poco chueca pero igual funciona bien",4
0,La primera ves que la puse me encanto y puse luego luego mi buena reseña pero a la segunda puesta se quebró de dos lados y ya no se puede usar,1
0,"No lo recomiendo para nada, el material es de muy mala calidad.Solo lo usé en tres ocasionesPorque se destrozó completamenteLo único que sale bueno es la lona",5
0,Lo he usado muy pocos días y ya tiene hoyos la lona.,2
0,"Excelente artículo por el precio pagado, muy completo y facil de armar",5
0,"Es una muy buena casa de campaña, fácil entran unas 8 personas solo con su sleeping. Para dos personas esta genial, entra un colchón de tamaño queen y queda espacio libre para unas sillas o para acomodar tus cosas de campamento. Como dice la publicación, protege muy bien contra los rayos del sol; queda oscuro por dentro y fresco aunque para la noche es muy importante estar bien abrigado porque entra aire.Altamente recomendada.",5
0,"La usamos para acampar en el volcán de Colima y fue muy sencillo de armar y de utilizar, material muy resistente y funciona perfecto muy contento con la compra de puede guardar fácil no como otras que ya que la abres nunca más la puedes guardar en su caja. Y de tamaño si viene amplia recomendada",5
0,"Fue una muy buena compra, salvo que esperaba que fuera a estar más oscuro por dentro a como mencionan las especificaciones que por la mañana no entraría mucha luz.",5
0,la tecnología para que el interior mantenga poca luz es o mejor para descansar por la noche y no sufrir abruptamente para despertar or la mañana. Muy cómoda y resistente en general.,5
0,Es muy fácil de armar.Si tienes pensado meter catre o colchon inflable busca algo mas grande por que asi solo caben 2 personas.,4
0,"Super rápida de armar, bloquea el sol y mantiene la temperatura muy bien. Liviana.",5
0,"No tiene doble puerta (1 impermeable y 1 de ventilación), pero en general bien.",4
0,"Muy fácil de instalar, aun sin experiencia.",5
0,De muy buena calidad,5
0,"Dependerá mucho del terreno en el cual se utilizan, en lo personal las utilice en un terreno duro por lo que dos de ellas se doblaron fácilmente, en mi caso fueron deshechables y para una sola ocasión",3
0,"Estas especialmente a diferencia de las que normalmente te vienen con las casas de campaña, sirven para encajar demasiado bien la casa al suelo, las delgadas se salen fácilmente.",5
0,Poco delgadas,2
0,LLego en tiempo y funciona muy bien!,5
0,Ótima cualidad! Entrega conforme combinado,5
0,Son grandes pero de muy buen calidad.,5
0,Todo muy bien.,5
0,"Llego a tiempo y en perfectas condiciones.Son bastante rígidas a comparación de las típicas baritas que te vienen incluidas en la casa de acampar. Quizá y se podría decir que estan muy largas pero en si eso ayuda a quede fija con mayor seguridad, vean el terreno antes de clavarlas.Nota*** usen un martillo de goma, a mi hermano se le ocurrió usar uno convencional de acero y doblo una estaca :/",4
0,"Extremadamente largas, como de 30 cm, mejor las regresé, creo que son muy grandes para usar en terreno normal, tal vez para arena peto para tierra están muy siobradas",1
0,"Llego muy bien empacado y a tiempo, con una buena oferta en el momento que se aprovecho, son grandes y sino no las clavas bien en la tierra con el viento las puede doblar su fuerza radica en lo bien que lo puedas enterrar en la tierra, gracias",3
0,"Aun no la armo, espero funcione bien. Al recibir el producto me enteré que sólo cabe un colchón inflable tamaño queen. Eso se indica en el empaque, pero esa información no la encontré al comprar el producto. Yo esperaba que cupieran dos. Tuve que comprar inflables especiales para campamento. Ya la armé y está muy padre. Yo soy cero experta y sí la pude armar y desarmar en un minuto. Tiene buen espacio y si cupimos muy bien los 4 integrantes de mi familia.",5
0,"La usé hace poco para ir a acampar, llovió un poco y a todos los demás les entró el agua, excepto a nosotros.Eso sí, igual compré aparte un accesorio extra especial para las lluvias, pero por debajo ni por los mosquiteros se filtró el agua.Eramos 4 personas y muy probablemente terminemos vendiendo esta y comprando una para 6 personas, porque entre las maletas, cosas de comida, un colchón inflable y nosotros... apenas cupimos.",5
0,"Material resistente, gran espacio, para 3 personas, con 4 ya sería un poco incómodo.Me gusta todo de esta tienda, llegó todo bien, sólo le haría la observación de que ya empacada, es muy grande, pesada y estorbosa. Definitivamente para car camping.",5
0,"Es un excelente producto, me llego antes de lo planeado. Es una casa de campar super fácil de instalar y desinstalar, no toma mas de 2 minutos armarla completamente, es muy espaciosa, la adquirí para salidas familiares y puedo asegurar que caben muy bien 2 adultos, 2 niños y sobra espacio para las mochilas y demás cosas. Para el uso que le doy es excelente. Solo una vez he llegado a usar el accesorio para las lluvias y cumple ampliamente con su función.",5
0,"Una tienda preciosa, cuando la sacas se ve excelente. Tiene para todo pero que no llueva. Con todo y el rain fly, la casa tuvo entrada de agua por costuras. Tendré que escribir a Coleman porque ellos tienen incluso un vídeo donde el agua no debe entrar.",4
0,"La ocupe para un fin de semana y no soporto una lluvia de 1 hora, aun con su lona adicional, la devolvere",1
0,"No he probado su calidad. Es muy pesado para cargar a pie –por ejemplo si se piensa excursionar en un lugar dónde no lleguen los carros–. Pero es muy fácil de armar, amplia y confortable.",5
0,"No lo he usado pero cuando vi imágenes y videos me gustó el diseño y lo aguantador de los materiales, lo único que no me gustó es que después bajó el precio respecto al cual yo lo compre!",4
0,"Excelente casa para acampar, bastante resistente yo la utilizaré solo para mi tal vez otra persona más y estaríamos muy agusto pero para 4 personas lo veo muy difícil, el espacio se reduciría a nada, pero para 3 estaría súper bien.",5
0,"El producto llego antes de lo pactado, sin embargo la protección del producto fue mala; llego maltratada. La casa es rápida de armar, esperaba que las costuras estuvieran bien selladas pero al revisar, se habren un poco espero no se meta el agua. El tamaño es excelente en comparación con otras marcas.",3
0,"Esto es muy bueno teniendo en cuenta el precio. Bueno para todas las estaciones excepto invierno. No planeo mantenerlo en invierno, pero este verano ha sido bueno. Ha soportado bastante bien algunos vientos de 25km/h. Solo asegúrate de añadir apoyo adicional mediante el uso de las cuerdas incluidas. Lo usamos en el patio trasero y en el parque. Hasta ahora, tan bien.",5
0,Agradable y grande. Pero definitivamente se necesitan dos personas para arreglarlo. Mucho más pesado de lo que esperaba.,5
0,"Cremallera de agua a través de los sims, tendrás goteo de agua cuando llueva. Ideal para clima soleado.",2
0,No puedo creer que anoté este camping increíble por 89$!!! 🤣😂🤣Fácil de instalar. Fácil almacenamiento. Sí!!!,5
0,Llegó rotosubiría...,1
0,Montaje rápido y fácil. Me encanta,5
0,Eso es exactamente lo que necesitaba. Las fotos corresponden a la realidad.,5
0,Muy contento con este producto. Fácil de colocar y desmontar. Lo recomiendo encarecidamente.,5
0,"Un poco pesado, pero se puede montar y desmontar muy bien!",4
0,"La primera vez y falló. Lo teníamos completamente asegurado en un festival de arte y música y lo estábamos usando para nuestro dosel de ventas. Se produjo una tormenta rápida y se filtró por todas mis mercancías. Se juntó agua y seguimos tirándola... entonces una de las vigas se rompió y todo se derrumbó. No pudimos plegarla de nuevo y fue después de la puesta del sol así que no pude conseguir una foto. Así que tenemos una cubierta con fugas y sin marco. Un toldo de un solo uso, supongo.",1
0,es perfecto buen material y buen acabado pero se me hace demasiado caro para un accesorio que debería de venir con el producto ya que es un accesorio necesario,5
0,Solo viene el toldo no viene la casa como tal!,1
0,"material de muy buena calidad, me sirvio para proteger la casa de campaña un poco de la lluvia y de los rayos del sol",5
0,Un producto muy útil para la casa de campaña. No entra el agua.,5
0,"Cancele este producto y nunca pasaron por él, además que no me reembolsaron mi dinero",1
0,Sobre toldo llego antes de tiempo de marca y calidad bajo precio,5
0,Cae el agua en las ventanas cubre muy poco,1
0,Queda perfecto,5
0,No es lo que buscaba,2
0,Es lo que buscaba y me llego en tiempo y forma,5
0,Chido,5
0,Funcionó perfecto para parchar unos bib shorts para bici q estaban rotos.,5
0,Should have read the description better as I didn't realise it was just one rectangle patch and one circle patch. Not suitable for the purpose I had in mind but they will probably come in handy at a future date if I need to repair my Gore-Tex jacket ot trousers.,-1
0,Patched up the elbow/forearm of a £300 Rapha Pro Team jacket following a spill a few months ago. Caught in rain many times which has had absolutely no impact. Very heavy downpour on a couple of occasions with exactly the same result. Quality product.,-1
0,"Bought this repair set for my jacket, after a fall from my bike, I was left with four small holes and one large hole on the sleeve, the patches were easy to apply and stick really well, they are sufficient in size covering quite a large hole, saved me spending £140 on a new jacket, would recommend this product, but will update my review after a few washes",-1
