review,stars
" Hablaré de lo que me gustó, no me gustó de esta cámara; así como algunas recomendaciones generales sobre ella.Me gustó que...- En la caja se incluye un estuche en el que puedes guardar la batería y una memoria MicroSD, ¡Gran detalle!- La dualidad de pantallas te permite mejor manejo y apreciación de las tomas.- El marco protector de la cámara es de fácil manejo, amable con tus dedos yuñas.- Todos los accesorios de GoPro son compatibles con la Osmo Action.- El modo HDR se ve precioso. Vale la pena utilizarlo de vez en cuando.- La estabilización de video Rocksteady es bastante buena. Casi ni se notan los movimientos bruscos.- El sistema de la cámara aproveche eficientemente las memorias microSD de altas capacidad de lectura y escritura.- La tapa protectora del lente es fácil de remover, y puedes agregar filtros a tu conveniencia.- Cada batería adicional que adquieras, trae consigo su tapa de plástico. Muy conveniente por si se llega a dañar esa pieza.- La extracción de la batería depende de 2 seguros, mismos que te indican si está bien colocada (por medio de las marcas anaranjadas).- La tapa lateral USB-C/MicroSD de la cámara se puede remover al igual que en la GoPro. Se agradece bastante esta característica.- La aplicación DJI mimo es fluida, fácil de usar y muy estable en cuanto a conectividad.No me gustó que...- El cable USB-C incluido fuese tan corto.- Cuando intentas cambiar entre pantallas mientras grabas, se detiene la grabación e inicia un nuevo video. Además, demora 3 segundos en hacer el cambio.- La estabilización de video (Rocksteady) y el modo HDR no puedan utilizarse al mismo tiempo. ¡Qué lastima! DJI habría marcado una gran diferencia competitiva de haber sido así.- El modo HDR solo funciona a 30fps.- La estabilización de video (Rocksteady) recorte tanto la imagen.- La cámara disponga de 3 botones en total. Sobre todo los 2 que están en la parte superior. Cuando la sumerges en el agua, es bastante incómodo tener que estar revisando cuál es el botón de Encendido y cuál el de Grabación.- No exista la opción para desactivar las funciones inalámbricas. Sin duda, representaría un ahorro de energía significativo para la batería.- En ambas pantallas, trasera y frontal, se aprecie un retraso entre lo que ves y lo que grabas. Es algo molesto, pero no afecta la calidad final del video.- El manejo de la cámara bajo el agua sea tan limitado.- No puedas cambiar los campos de visión (FOV) directamente en una opción de configuraciones. Tienes que jugar con las configuraciones más avanzadas para lograr ciertos ángulos.- Todo está ingles. Sistema de la cámara, manual de usuario, aplicación móvil, soporte técnico, etc.- La cámara se caliente grabando a 4K 60fps, sin estabilización de imagen (Rocksteady), sin estar conectada a la aplicación, ni comandos de voz. A una temperatura de 27°C sin que le pegara el sol . Se terminó apagando a los 56 minutos de grabación por sobrecalentamiento.Te recomiendo que...- Leas el manual de usuario y de seguridad antes de operar la cámara. Este último SÍ está en español.- Inmediatamente comiences a operar la cámara, conectes con la aplicación DJI mimo para actualizar el firmware y, al mismo tiempo, actives la garantía del producto.- Si vas a utilizar este producto bajo el sol, no lo dejes expuesto en un mismo sitio por tiempos prolongados.- Tengas cuidado al remover la tapa lateral USB. Evita quitarla frecuentemente, ya que luce frágil.- Verifiques que memorias son compatibles con esta cámara antes de comprarla. Que tengan una velocidad de escritura mínima de 30 MB/s.- Cuando cambies entre pantallas, lo hagas pulsando 2 veces con 2 de tus dedos en la pantalla trasera. Existen otros 2 métodos para cambiar entre pantallas además de éste.- Grabes video en la resolución 2.7K (16:9) a 60 o 30fps. Me pareció la opción más balanceada, que graba muy bien y no consume tanta energía.Espero que esta información te haya sido de utilidad, ¡Gracias por leer!",3
Estos no son los calcetines calientes que esperaba y son enormes. Pero también son increíblemente largas. Mido casi 6 pies de altura y se levantan más allá de mi rodilla y la mitad de mi muslo,3
"Calcetines muy ajustados hasta la rodilla - OK para piernas delgadas pero demasiado apretados para pantorrillas con curvas. Aunque se describe como «lana merino de alta calidad», en realidad sólo contienen 38% lana y 62% fibras sintéticas.",3
"Estos calcetines son demasiado largos. Tengo 5 pies 10 y me suben bien el muslo. Están incómodamente apretados por encima de la rodilla, así que solo tienes que rodarlos hacia abajo, que no es el fin del mundo, pero parece un inconveniente innecesario.Aparte de eso los colores y agradables y son cómodos, pero ciertamente no compraría otro par.",3
"Demasiado corto para caber en mis botas de esquí. Se lo dio a su esposa. La batería seguía cayendo de la bolsa del manguito.Sin instrucciones, pero presionar para mantener encendido/apagado y 3 pasos de temperatura. Probablemente está bien para ir de excursión.",3
mayor racimos no puede conseguir el pie cómodamente en el calcetín,3
"Por el precio no se puede esperar mucho, se ve de buen material, tiene varios accesorios! pero...-No se puede escuchar ya que la caja protectora no permite pasar el ruido, tiene un micrófono para eso pero es incómod, la puedes traer fuera de la caja pero corres el riesgo de tener un accidente.-La pantalla no es touch.-A veces tarda en enlazar con la app.Recomiendo ahorrar un poco más y comprar una Gopro.",3
"Bien para el precio, lo mejor tiene 2 pilas, para un cambio de emergencia, mis 3 estrellas son porque entras al menú con el botón Mode pero tienes que darle la vuelta al menú completo para salirte del menú principal, no es muy practico, la carcaza que cuida la cámara contra el agua es muy buena, solo que después de usar por algún tiempo la cámara el lente se va nublando hay que abrir la carcasa para enfriar la cámara. El control no lo he podido configurar aun, no es tan practica su configuración. Lo compraría nuevamente, buscaría alguna mejor aunque cueste un poco mas.",3
"Se mencionaba en comentarios y algunas reseñas que EL AUDIO era BAJO pero que podría corregirse con el micrófono externo. En realidad el audio es extremadamente bajo y no se arregla con el micrófono externo. Aunque para el precio podría parecer razonable, si lo quieres para grabar entrevistas u otros contenidos que requieren de audio... pues no servirá de mucho sea o no un precio bajo.",3
es divertido pero para el precio esperaria mucho mejor calidad empezando por el freno,3
A los 3 días de uso se dañó un balero. Podrían ser de mejor calidad sus componentes .,3
"Funciona pero relación precio-calidad me queda debiendo. A la par vi en la página de GoPro y tenían descuentos siendo productos nuevos y la GoPro 7 tenía el mismo precio que ésta, solo que no había envíos a Mx y ya la necesitaba para el nacimiento de mi bebé. Hasta ahora le han salido detalles de que no reconoce al 100% los comandos de voz, se ""talló"" muy rápido una equina con el protector que incluía (la he desmontado no más de 5 veces por lo que no debería ser un tema aún) y en ocasiones no responde a la acción que estás realizando (como tomar un video o una foto y regresa a la pantalla anterior).",3
"No tuve ningún problema con la cámara en cuestión de funcionamiento, mas que lo que ya es normal en GoPro, de que se calienta la cámara.El detalle realmente esta en que en la pantalla de la cámara se observaba un diminuto punto blanco, el cual de momento no afectaba su funcionamiento, y reconozco que es un producto re acondicionado, pero experiencia con otros productos a si empiezan con un ligero pixel muerto, hasta que termina de falla la pantalla a si que tuve que solicitar devolución, una pena ya que la calidad de vídeo y estabilidad de imagen son muy buenos por el precio de la cámara.",3
"Es buena cámara, a veces da problemas, se congela y se pierde la grabación, el stand para sostener la cámara es de muy mala calidad, se rompió en menos de un mes, fuera de eso, es recomendable",3
"Vienen más pequeños de lo que describe la guía de tallas, el material se ve un poco frágil.",3
"Esta muy reducida las coderas y rodilleras, ell casco esta muy bien y las muñequeras un poco grandes",3
"Pedí la talla mediana, mi hija recien cumplio 9 años y no le entran las rodilleras",3
"El vendedor tardó casi un mes en enviar el producto. La cámara no es HD, aunque cumple su función de sports cam. Todavía no he podido cambiar fecha y hora por que no puedo acceder a la configuración (el instructivo muestra algo diferente que se visualiza en pantalla). Además, el empaque venía maltratado, lo que hace pensar que es un producto usado, aunque realmente la cámara está en perfectas condiciones. Está sobrevalorada.",3
"La batería sólo dura 15 mins, la he cargado por 4hrs y variando , aún así se baja una línea rapidísimo, de ahí se agota muy pronto",3
"la orden fue hecha por mi hija y ella pensó que tenía el conjunto completo, pero el cabestro no está incluido y no especificar.",3
"Compré estos para mi hijo de 8 años. Le encajaban perfectamente, pero no hacían mucho para montar en invierno. Todavía tenía que cortar su viaje porque sus dedos se enfriaron.",3
"Es un poco incómodo colocar el teléfono y enfocarlo, el telescopio es pesado para la estructura para sostener al teléfono.",3
Es un lente muy bueno y fácil de manejar Pero muy pesado para manejarlo y enfocar con el celular,3
Así que esto no es una cosecha para montar a caballo. No recomendaría para exhibición de caballos... pero usos no ecuestres finos.,3
Muy bonitos pero para el material deben estar más económicos. Y me los encontré en Aurrerá más baratos y con más peso 😃,3
"Son muuuuuuy chicas, como para niña.",3
Son un poco más pesados de lo habitual.,3
"Compré esto después de encontrar un viejo par de golpes en mi garaje y me recordó cuando era niño. Tenía un viaje de camping y pensé que sería un gran juguete para llevar y pasar el tiempo. Estas cosas son tan divertidas como recuerdo. Jugamos con ellos durante horas y realmente los pusimos a su paso. Después de unos 3 días de uso intenso, dos de las cuatro bolas incluidas se estaban desmoronando y una de las paletas parece que la apariencia está a punto de repartir. Por supuesto que los usamos bastante intensamente y duramente, por lo que la culpa puede estar parcialmente en nuestro lado, pero estaba un poco decepcionado con la calidad. Súper pegado la costura hacia abajo en el remo que se estaba separando y también todavía tengo 2 bolas perfectamente buenas, así que voy a obtener más uso de ellos. En general, siento que el precio es un poco empinado ($25 en el momento de escribir) dada la calidad, pero vale la pena si quieres algo de nostalgia o una forma de pasar el tiempo.",3
"Gran producto, pero no me permitió elegir un color y terminé con uno rosa para mi hijo.",3
"He comprado esto para mi hija ninja y con algunas adiciones adicionales que está disfrutando de escalar. Un poco difícil de configurar y las instrucciones no eran claras, así que me tomó un par de pasos hasta que dominé la inserción de palanca.Se advierte que no puedes comprar más palos y hay una gran cantidad de longitud de repuesto en la línea, sería bueno poder comprar más como accesorio. También después de 2 duchas los mangos de madera empezando a desmontar con negro (lichen/molde?) manchas, lo que significa que la madera no está bien sellada.El sitio dice 2 años de garantía, pero parece que no hay enlace para chatear con nadie sobre la garantía.",3
