,review,stars
0,"Le doy cinco estrellas porque el libro llegó antes del tiempo estimado y en perfectas condiciones, en cuanto al artículo es el que necesitaba, es una versión económica pero bonita, la pasta es blanda pero viene a modo de separador para ir guardando los avances -en páginas- que se tenga de la lectura, el precio sin duda fue muy bueno y reitero el excelente servicio no sólo en el procesamiento de mi pedido, sino también en la entrega del mismo. Lo recomiendo y sin duda, volver a comprarme otro título diferente por aquí.",5
0,"Llegó rapido y en buen estado.El diseño es llamativo a mi parecer. El único pero es el material de la portada, aunque si es resistente y de buen grosor, no es plastificada, si no que tiene textura de papel, le cayó agua que intenté secar y despinté un poco la portada. Fuera de eso, es muy bueno.",5
0,"Un gran libro para ser leído por mexicanos y amantes de la literatura. La edición es muy bonita. Llegó a tiempo, en perfecto estado. Los otros libros del mismo autor tienen una presentación en colores blanco y rojo, jugando con los colores de la bandera mexicana. El libro tardó en llegar, supongo que se agotó. El libro huele a buena tinta y la textura de los forros es mate, lo que lo convierte en un libro elegante y limpio. Excelente regalo. Llegó en perfecto estado.",5
0,"Es un excelente libro en toda la extensión, sin mencionar que se lee rapidísimo por el formato de historias cortas y que cada una de esas historias son muy buenas. Lo recomiendo mucho.",5
0,"Es una obra muy agradable de pequeños cuentos mexicanos de la epoca revolucionaria, donde cada cuento no dura mas de 7-8 paginas , una lectura interesante para todos, no tanto si quieres una novela mas larga y completa.",4
0,"El llano en llamas es un libro en verdad sorprendente, todos sus cuentos cortos son geniales. Indispensable para entender la vida en México después de la Revolución.",5
0,"Excelentes cuentos que relatan la realidad del México de hace un siglo de manera muy descriptiva, al grado de sentir como si los vivieras y con todo y eso se sienten vigentes.",5
0,"Una edición reciente de esta obra que no deja de ser una opción económica. Llegó en tiempos de acuerdo a lo señalado, debidamente empacado para evitar algún daño.",4
0,Llego en perfectas condiciones me gusta mucho el tipo de pasta se mira resistente,4
0,"Es mi lectura actual, me está gustando. El libro llegó en buenas condiciones y las letras son de un tamaño adecuado, muy cómodo al leer.",4
0,"Majestuosa descripción de una historia que pocos se han atrevido a contar desde una posición tan poco partidaria donde la realidad histórica se plasma tal como sucedió o al menos como la han vivido y sienten los reales protagonistas de la misma. Nosotros. Fraternidades, envidias, valores, desarraigo, pérdidas y transformación generacional de una época y acontecimientos históricos reales vividos por muchos con percepciones diferentes pero mayores puntos en común. Obra de impostergable lectura para los cubanos nacidos entre los 60 y los 90 y que vieron al menos hasta sus 25 o 30 años en la isla.",5
0,"Padura lo ha vuelto a lograr. Un libro excelente, una historia estremecedora, unos personajes fantásticos. Un fondo histórico impecable. La novela, simplemente, no tiene desperdicio. 100% recomendable",5
0,"Aunque todavía no lo termino, lo que más me está gustando es las descripciones de la Cuba de los 90's y la Cuba actual, a través de los protagonistas de lo que eran y lo que son y su visión anterior y actual.",4
0,"Una exquisita novela que se adentra en la vida de diferentes personajes conectados entre sí, tomando en cuenta la perspectiva y la intimidad de cada uno, todos con algo común: Cuba desde dentro y desde fuera.",5
0,Excelente obra de un extraordinario escritor cubano.,5
0,"Una novela histórica cuyo hilo conductor son la amistad y la lealtad a los amigos y a una nación que tuvo un proyecto social muy claro y también, por supuesto, al fracaso estrepitoso de ese proyecto.",5
0,No lo he leído; está en la lista de espera.,5
0,"Me gustó la calidad del trabajo, así como lo que pagué por él.",5
0,Muy bueno,5
0,Es un libro excelente,5
0,Le seguí en Instagram y me gusto suficiente a comprar su libro - no me arrepiento.,5
0,"Me llegó en perfecto estado, un libro perfecto para relajarte y reflexionar, lo recomiendo mucho!",5
0,Muy buena calidad,5
0,"Llego en muy buen estado, un libro de amor, sanación y conciencia.",5
0,Me encanta el formato del libro ... estuvo muy barato,5
0,Venia un poco sucio,4
0,Llegó un poco maltratada la portada :/,4
0,Increíble! Es pasta blanda,5
0,I’m enjoying it so far.It’s like a healing tool for me. Helpful. Wisdom is useful. I feel connected. Ordered this whilst waiting for my next book to arrive. Easy reading with some short texts but it has depth. Thank you for enlightening my journey further. I was meant to stumble across this author on Instagram to buy his book #synchronicity,-1
0,I have loved following Yung Pueblo on Instagram and I was excited to finally get my hands on his book; pure magic.,-1
0,"Novela corta, cuento largo, colección de historias que Rulfo hiló de recuredos, según la madre del mismo Rulfo. Texto ""obligado"" para los escolares. Texto obligado para quienes quieran sentir ese México que recién se nos escapó por los dedos, por ser más como arena que nunca algo concreto. Ya no reconocemos a Comala, ni en Comala, ni en los pueblos de México; lugares como la Media Luna ya no se ven más con los ojos, si acaso en consejos de ancianas. Pedro Paramo, para alguien que crecio, hace ya décadas, en pueblos es doblemente triste, y aun más atesorado.",5
0,"No niego que sea una excelente edición y con bella portada sin embargo me desanimo totalmente que al llegar a la pagina 49 el libro se encuentre mal impreso y se brinque a la pagina 60, donde nuevamente al llegar a la pagina 79 brinca a la pagina 49. Estos tipos de errores son fatales en una historia tan cautivante e interesante.Espero sea un caso aislado. Muy mal por la editora.",2
0,"La edición es muy buena y bien cuidada, claro con materiales evidentemente baratos debido al precio tan accesible. Aún así, es una buena edición al fin y al cabo; la recomiendo ampliamente.Hablando del contenido: al principio la narración puede confundirte un poco por los brincos bruscos de punto de vista del narrador, pero conforme avanzas, te vas acostumbrado.",5
0,"El contenido del libro es excelente, es algo que todo mundo debería leer al menos una vez, sobre todo en México o Latinoamérica. El único detalle es que el libro llego un poco maltratado de la portada y algunas hojas y no venía con ningún tipo de sello o protección. Pero por el precio que lo conseguí, no importa en lo más mínimo. Una excelente novela!",5
0,"Un clásico de la literatura mexicana con una edición de la Editorial RM y la Fundación Juan Rulfo. La historia es fantástica, llena de misticismo y una narrativa que transporta al lector a inicios de siglo XX.Sin duda lo disfrutarán mucho, y si lo asocian con los paisajes e imágenes históricas de Colima, se vuelve entrañable.",5
0,"No viene con su respectivo plástico pero tampoco venía maltratado el libro, todo bien. Solo falta leerlo.",5
0,"Este libro ya lo había leído antes, y es simplemente genial, una lectura rápida por lo atrayente del tema, no lo sueltas, lo terminas en un día, simplemente no lo puedes soltar una vez comienzas. Recomendable 100%, no hay mucho que decir, simplemente Juan Rulfo, un maestro.",5
0,"El producto llego en perfectas condiciones. Con respecto al libro, es una lectura ligera, sin embargo eso no le quita que sea una excelente obra que todo amante de los libros debe tener. La historia de Pedro Páramo te lleva a un pueblo donde los vivos y los muertos viven, al igual que transporta a la epoca mexicana de la revolución. Es un poco enredado al inicio sin embargo conforme va pasando la lectura te vas adentrando más y más al pueblo de Comala. Sin duda es recomendable.",5
0,"Sí lo recomiendo. El tamaño del libro esta cómodo, no se ha ensuciado al estarlo agarrando tanto, y se me ha caído de la cama varias veces pero las esquinas estan bien. Esta hecho con buen papel que hace que sea comodo abrirlo bien. La letra también tiene buen tamaño.",5
0,"Un libro muy interesante. Un poco confuso al principio y a la mitad de la historia pero esta bien escrito que te deja ""picado"". No es hasta el final cuando todo tiene sentido. Toca muchos temas sociales y culturales de la época y lo compré por curiosidad ya que vi la foto del autor en un vagón del metro en Guadalajara.",5
0,"El paquete llegó totalmente cerrado, el libro tenía el plástico protector. Del libro también puros comentarios positivos. De verdad JRR Tolkien es un genio y este libro de verdad me fascinó. Él no contaba historia, él desarrollaba mundos. El primer paso para adentrarte al universo de el señor de los anillos, debe ser empezar por este.",5
0,"Un gran libro de Toliken! Te enteras de la era de los dragones gigantes, la creación de los Silmarils por Feanor (3 joyas codiciadas por muchos) p",5
0,"Agregaron mucha información extra sobre todo con los nombres que hay historias que el 80% son nombres y el 20% historia. No soy bueno con la memoria y no se si me pueda aprender todos los nombres, pero para los apasionados inclusive por el lengüaje elfico adelante. Muchas gracias saludos lo leeré hasta que muera.",5
0,"Tardo mucho en llegar, pero valió la pena. Recomiendo el libro es una excelente edición. Lo compre con GrupoL&L, aunque les recomiendo mejorar el envió, realmente creo que son buenos pero tardo demasiado pero estoy satisfecho.",5
0,"Señoras y señores, he encontrado un verdadero silmaril. ¡Lo tengo en mis manos! No hay libro de fantasía que se compare a esta joyita. La luz de ""El Simarillion"" resplandece en mi librero y opaca a todos los demás libros que le hacen compañía. Terminé de leerlo esta semana y definitivamente voy a leerlo de nuevo. ¡Vale la pena!",5
0,"Llegó en perfecto estado y a tiempo. Este libro es para los que quieran expandirse más en el mundo de la Tierra Media, no es completamente una historia pero sí es muy bueno y entretenido de leer, además cuenta con mapas del mundo y lineajes de muchos personajes. Muy buena adquisicion si amas este universo.",5
